"DISTANCE","SWATHWIDTH","VRYIELDVOL","Crop","WetMass","Moisture","Time","Heading","VARIETY","Elevation","IsoTime","yield_bu"
4.96734459,5,85.26574446,174,5116.78406742,12.71,"9/19/2016 6:04:37 PM",255.24528198,"23A42",783.19667866,"2016-09-19T18:04:37.998Z",85.5640002385233
5.03296139,5,77.51385341,174,4651.59367657,12.63,"9/19/2016 6:04:39 PM",255.27528198,"23A42",783.22620622,"2016-09-19T18:04:39.000Z",77.8562719390653
5.00015299,5,73.84831897,174,4431.62800931,12.57,"9/19/2016 6:04:40 PM",255.23528198,"23A42",783.3475973,"2016-09-19T18:04:40.002Z",74.2255243015275
5.00015299,5,80.83408378,174,4850.84012971,12.53,"9/19/2016 6:04:41 PM",255.07528198,"23A42",783.33775478,"2016-09-19T18:04:41.004Z",81.2840969627842
5.00015299,5,71.93504807,174,4316.81170092,12.56,"9/19/2016 6:04:41 PM",254.57528198,"23A42",783.39352906,"2016-09-19T18:04:41.996Z",72.3107308675181
5.06576979,5,91.36235232,174,5482.64339654,12.6,"9/19/2016 6:04:43 PM",254.27528198,"23A42",783.44930333,"2016-09-19T18:04:43.001Z",91.7975158731027
5.09857819,5,88.66761116,174,5320.92706811,12.53,"9/19/2016 6:04:44 PM",253.88528198,"23A42",783.41977578,"2016-09-19T18:04:44.003Z",89.1612051049007
5.00015299,5,90.11626153,174,5407.86044249,12.48,"9/19/2016 6:04:45 PM",254.32528198,"23A42",783.46242669,"2016-09-19T18:04:45.005Z",90.6697214419013
5.13138658,5,98.3592363,174,5902.51673982,12.42,"9/19/2016 6:04:46 PM",254.46528198,"23A42",783.43289913,"2016-09-19T18:04:46.006Z",99.0311141903133
5.55789577,5,80.12227735,174,4808.12821979,12.41,"9/19/2016 6:04:47 PM",254.75528198,"23A42",783.38696738,"2016-09-19T18:04:47.007Z",80.6789177723
5.98440496,5,79.02460509,174,4742.25323325,12.43,"9/19/2016 6:04:47 PM",254.90528198,"23A42",783.2491721,"2016-09-19T18:04:47.999Z",79.5553861371078
5.91878816,5,78.62335199,174,4718.17101142,12.46,"9/19/2016 6:04:49 PM",255.07528198,"23A42",783.30822722,"2016-09-19T18:04:49.000Z",79.1242701800204
5.85317136,5,81.13428313,174,4868.85502655,12.47,"9/19/2016 6:04:50 PM",254.67528198,"23A42",783.33447394,"2016-09-19T18:04:50.002Z",81.6419311252723
5.85317136,5,91.24291388,174,5475.46934971,12.54,"9/19/2016 6:04:51 PM",254.71528198,"23A42",783.2983847,"2016-09-19T18:04:51.005Z",91.7403351198538
5.88597976,5,87.28533378,174,5237.97953447,12.52,"9/19/2016 6:04:52 PM",255.22528198,"23A42",783.09497263,"2016-09-19T18:04:52.007Z",87.7813121983593
5.98440496,5,82.45909031,174,4948.3592948,12.54,"9/19/2016 6:04:53 PM",255.55528198,"23A42",782.94077315,"2016-09-19T18:04:53.008Z",82.9087172266682
5.98440496,5,87.53759222,174,5253.11598405,12.59,"9/19/2016 6:04:53 PM",255.02528198,"23A42",782.80625871,"2016-09-19T18:04:53.999Z",87.9645341313813
6.11563855,5,81.5580286,174,4894.28362857,12.62,"9/19/2016 6:04:55 PM",254.71528198,"23A42",782.72423772,"2016-09-19T18:04:55.001Z",81.9276826560242
6.05002175,5,85.61561214,174,5137.77840819,12.66,"9/19/2016 6:04:56 PM",254.77528198,"23A42",782.56019572,"2016-09-19T18:04:56.003Z",85.9642847071484
6.08283015,5,85.94227667,174,5157.38507373,12.66,"9/19/2016 6:04:57 PM",254.74528198,"23A42",782.33709861,"2016-09-19T18:04:57.005Z",86.2923395286548
6.05002175,5,82.88106197,174,4973.67875748,12.66,"9/19/2016 6:04:58 PM",255.41528198,"23A42",782.17305661,"2016-09-19T18:04:58.007Z",83.218602045652
6.14844695,5,83.46262945,174,5008.57868128,12.71,"9/19/2016 6:04:59 PM",255.04528198,"23A42",781.96308286,"2016-09-19T18:04:59.000Z",83.7545657258489
6.08283015,5,82.69656145,174,4962.6045303,12.71,"9/19/2016 6:05:00 PM",255.14528198,"23A42",781.78919835,"2016-09-19T18:05:00.001Z",82.9857757566833
6.11563855,5,85.48008485,174,5129.64114453,12.72,"9/19/2016 6:05:01 PM",255.20528198,"23A42",781.72030071,"2016-09-19T18:05:01.004Z",85.7691722403407
6.05002175,5,87.28874212,174,5238.17961403,12.71,"9/19/2016 6:05:01 PM",254.85528198,"23A42",781.56610123,"2016-09-19T18:05:01.996Z",87.5940035457239
6.05002175,5,81.55756273,174,4894.25498701,12.64,"9/19/2016 6:05:02 PM",254.44528198,"23A42",781.4807994,"2016-09-19T18:05:02.999Z",81.908451276857
6.05002175,5,84.55534395,174,5074.14829597,12.59,"9/19/2016 6:05:04 PM",254.78528198,"23A42",781.44142932,"2016-09-19T18:05:04.000Z",84.9676824809842
6.08283015,5,86.37924945,174,5183.60408152,12.59,"9/19/2016 6:05:05 PM",255.10528198,"23A42",781.39221672,"2016-09-19T18:05:05.005Z",86.8005426754144
6.01721336,5,90.42393663,174,5426.32631289,12.57,"9/19/2016 6:05:05 PM",255.09528198,"23A42",781.37253168,"2016-09-19T18:05:05.997Z",90.8857681103396
6.18125535,5,87.50638822,174,5251.24561905,12.54,"9/19/2016 6:05:06 PM",255.18528198,"23A42",781.42830596,"2016-09-19T18:05:06.999Z",87.9835137628569
6.31248895,5,97.09525476,174,5826.66952603,12.53,"9/19/2016 6:05:08 PM",255.42528198,"23A42",781.47095688,"2016-09-19T18:05:08.001Z",97.6357822685525
6.21406375,5,85.06997065,174,5105.03725498,12.51,"9/19/2016 6:05:09 PM",254.95528198,"23A42",781.56282039,"2016-09-19T18:05:09.002Z",85.5631627276246
6.27968055,5,93.52516421,174,5612.42691794,12.5,"9/19/2016 6:05:10 PM",254.81528198,"23A42",781.56610123,"2016-09-19T18:05:10.004Z",94.0780374175766
6.24687215,5,89.14899969,174,5349.81540637,12.45,"9/19/2016 6:05:10 PM",254.73528198,"23A42",781.4972036,"2016-09-19T18:05:10.997Z",89.7272679746539
6.31248895,5,82.72957289,174,4964.58517834,12.42,"9/19/2016 6:05:11 PM",254.73528198,"23A42",781.4972036,"2016-09-19T18:05:11.997Z",83.2947068810378
6.27968055,5,88.34348025,174,5301.47457237,12.41,"9/19/2016 6:05:12 PM",254.82528198,"23A42",781.43814848,"2016-09-19T18:05:12.999Z",88.9571183513196
6.31248895,5,86.27869264,174,5177.57025425,12.4,"9/19/2016 6:05:14 PM",254.78528198,"23A42",781.4972036,"2016-09-19T18:05:14.000Z",86.8879605885632
6.21406375,5,85.32751458,174,5120.49050595,12.42,"9/19/2016 6:05:15 PM",254.92528198,"23A42",781.58906711,"2016-09-19T18:05:15.001Z",85.91045182205
6.21406375,5,87.98861493,174,5280.18383375,12.46,"9/19/2016 6:05:16 PM",255.12528198,"23A42",781.56938207,"2016-09-19T18:05:16.003Z",88.5492898096695
6.11563855,5,86.61359501,174,5197.66540739,12.39,"9/19/2016 6:05:16 PM",255.04528198,"23A42",781.67108811,"2016-09-19T18:05:16.995Z",87.2351468087046
6.21406375,5,86.18594762,174,5172.0044191,12.33,"9/19/2016 6:05:17 PM",254.96528198,"23A42",781.69077315,"2016-09-19T18:05:17.997Z",86.8639132993289
6.21406375,5,86.3576903,174,5182.30720547,12.56,"9/19/2016 6:05:19 PM",255.33528198,"23A42",781.73342407,"2016-09-19T18:05:19.007Z",86.8086095874132
6.18125535,5,82.76001721,174,4966.41262874,12.73,"9/19/2016 6:05:19 PM",255.46528198,"23A42",781.72358155,"2016-09-19T18:05:19.998Z",83.0304272241647
6.14844695,5,85.28382652,174,5117.86663211,12.65,"9/19/2016 6:05:21 PM",254.92528198,"23A42",781.75310911,"2016-09-19T18:05:21.000Z",85.6409291790821
6.14844695,5,89.274647,174,5357.35987823,12.56,"9/19/2016 6:05:22 PM",254.78528198,"23A42",781.81544507,"2016-09-19T18:05:22.002Z",89.7409095311171
6.14844695,5,80.16497758,174,4810.69050121,12.5,"9/19/2016 6:05:23 PM",254.53528198,"23A42",781.82200675,"2016-09-19T18:05:23.005Z",80.638969129478
6.11563855,5,86.96246598,174,5218.60258027,12.49,"9/19/2016 6:05:23 PM",255.25528198,"23A42",781.93027446,"2016-09-19T18:05:23.996Z",87.4865731416528
6.05002175,5,87.90563591,174,5275.20204345,12.52,"9/19/2016 6:05:24 PM",255.21528198,"23A42",781.93683614,"2016-09-19T18:05:24.998Z",88.4051101074724
6.05002175,5,79.97025644,174,4799.00526863,12.53,"9/19/2016 6:05:26 PM",255.07528198,"23A42",781.99261042,"2016-09-19T18:05:26.000Z",80.4155154879437
6.14844695,5,80.85913804,174,4852.34149689,12.54,"9/19/2016 6:05:27 PM",255.10528198,"23A42",782.06150806,"2016-09-19T18:05:27.002Z",81.2999592563217
6.01721336,5,80.93822692,174,4857.09102623,12.56,"9/19/2016 6:05:28 PM",254.85528198,"23A42",782.13368654,"2016-09-19T18:05:28.004Z",81.360927075393
6.11563855,5,80.42067218,174,4826.02966508,12.52,"9/19/2016 6:05:28 PM",254.79528198,"23A42",782.20914585,"2016-09-19T18:05:28.994Z",80.8776005940993
6.18125535,5,82.93253052,174,4976.77009419,12.53,"9/19/2016 6:05:29 PM",255.05528198,"23A42",782.23867341,"2016-09-19T18:05:29.997Z",83.3942682258236
6.18125535,5,80.86138424,174,4852.48031025,12.48,"9/19/2016 6:05:31 PM",255.36528198,"23A42",782.28132433,"2016-09-19T18:05:31.001Z",81.3580606806667
6.08283015,5,83.83604209,174,5030.98564259,12.52,"9/19/2016 6:05:32 PM",255.40528198,"23A42",782.30100937,"2016-09-19T18:05:32.003Z",84.3123800792669
6.14844695,5,85.28382652,174,5117.86662056,12.56,"9/19/2016 6:05:33 PM",255.31528198,"23A42",782.37646869,"2016-09-19T18:05:33.004Z",85.7291680654725
6.11563855,5,82.16516952,174,4930.71577445,12.57,"9/19/2016 6:05:34 PM",255.08528198,"23A42",782.46833221,"2016-09-19T18:05:34.006Z",82.5847663142076
6.27968055,5,83.84131136,174,5031.30305194,12.56,"9/19/2016 6:05:35 PM",254.68528198,"23A42",782.44864717,"2016-09-19T18:05:35.001Z",84.2791453757919
6.18125535,5,79.56697067,174,4774.79919513,12.55,"9/19/2016 6:05:36 PM",254.94528198,"23A42",782.46505137,"2016-09-19T18:05:36.002Z",79.9916072057698
6.21406375,5,79.74776996,174,4785.64947428,12.58,"9/19/2016 6:05:37 PM",255.03528198,"23A42",782.5995658,"2016-09-19T18:05:37.004Z",80.1458768278846
6.21406375,5,84.21153762,174,5053.52221126,12.59,"9/19/2016 6:05:38 PM",255.16528198,"23A42",782.69142932,"2016-09-19T18:05:38.008Z",84.6222943460223
6.14844695,5,77.12846833,174,4628.46737088,12.59,"9/19/2016 6:05:39 PM",255.05528198,"23A42",782.6651826,"2016-09-19T18:05:39.000Z",77.5046614729159
6.11563855,5,72.57043414,174,4354.94217015,12.56,"9/19/2016 6:05:40 PM",255.39528198,"23A42",782.86203299,"2016-09-19T18:05:40.001Z",72.9494527505586
6.14844695,5,72.87735539,174,4373.3549961,12.53,"9/19/2016 6:05:41 PM",255.21528198,"23A42",782.92436895,"2016-09-19T18:05:41.002Z",73.2830194461431
6.05002175,5,78.73589288,174,4724.93021309,12.58,"9/19/2016 6:05:41 PM",254.90528198,"23A42",783.03263667,"2016-09-19T18:05:41.999Z",79.1290036835877
6.11563855,5,79.19955253,174,4752.7493876,12.62,"9/19/2016 6:05:43 PM",254.80528198,"23A42",783.04904087,"2016-09-19T18:05:43.013Z",79.5584753809364
6.08283015,5,79.53892826,174,4773.12131554,12.65,"9/19/2016 6:05:44 PM",254.85528198,"23A42",783.04904087,"2016-09-19T18:05:44.004Z",79.8720587954826
6.18125535,5,74.04386696,174,4443.35977157,12.71,"9/19/2016 6:05:45 PM",255.58528198,"23A42",783.25245294,"2016-09-19T18:05:45.005Z",74.3028495134761
6.21406375,5,79.31848334,174,4759.89248031,12.69,"9/19/2016 6:05:46 PM",255.78528198,"23A42",783.39352906,"2016-09-19T18:05:46.008Z",79.6142169455682
6.24687215,5,79.75582944,174,4786.13709511,12.66,"9/19/2016 6:05:47 PM",255.67528198,"23A42",783.45914585,"2016-09-19T18:05:47.009Z",80.0806923154995
6.18125535,5,71.54115553,174,4293.17628279,12.56,"9/19/2016 6:05:47 PM",255.44528198,"23A42",783.58053693,"2016-09-19T18:05:47.999Z",71.9148149745513
6.24687215,5,75.91323861,174,4555.54162479,12.47,"9/19/2016 6:05:49 PM",254.94528198,"23A42",783.68552381,"2016-09-19T18:05:49.001Z",76.3882295819672
6.11563855,5,77.45505519,174,4648.06327774,12.43,"9/19/2016 6:05:50 PM",254.82528198,"23A42",783.80691488,"2016-09-19T18:05:50.004Z",77.97526843519
6.14844695,5,81.03257189,174,4862.75424566,12.44,"9/19/2016 6:05:51 PM",254.57528198,"23A42",783.94142932,"2016-09-19T18:05:51.006Z",81.5675788793084
6.08283015,5,81.46828267,174,4888.89713576,12.44,"9/19/2016 6:05:51 PM",254.66528198,"23A42",784.04969703,"2016-09-19T18:05:51.998Z",82.0060983155451
6.14844695,5,78.95037388,174,4737.80124577,12.4,"9/19/2016 6:05:53 PM",254.39528198,"23A42",784.18421147,"2016-09-19T18:05:53.001Z",79.5079289520023
6.14844695,5,83.1147699,174,4987.70724555,12.41,"9/19/2016 6:05:54 PM",254.67528198,"23A42",784.21045819,"2016-09-19T18:05:54.001Z",83.6921987811733
6.14844695,5,90.74954316,174,5445.86824514,12.46,"9/19/2016 6:05:55 PM",254.71528198,"23A42",784.34169179,"2016-09-19T18:05:55.003Z",91.3278364328651
6.27968055,5,79.76394344,174,4786.61962078,12.42,"9/19/2016 6:05:56 PM",255.02528198,"23A42",784.39746606,"2016-09-19T18:05:56.008Z",80.3088403041978
6.21406375,5,79.74776996,174,4785.64947425,12.39,"9/19/2016 6:05:57 PM",254.91528198,"23A42",784.41387026,"2016-09-19T18:05:57.000Z",80.3200671339162
6.27968055,5,81.46286986,174,4888.57105041,12.4,"9/19/2016 6:05:58 PM",254.67528198,"23A42",784.53526134,"2016-09-19T18:05:58.003Z",82.0380888919379
6.18125535,5,73.4397885,174,4407.10858462,12.45,"9/19/2016 6:05:59 PM",255.02528198,"23A42",784.60743982,"2016-09-19T18:05:59.006Z",73.9161602650347
6.18125535,5,82.06954116,174,4924.98268387,12.47,"9/19/2016 6:05:59 PM",254.96528198,"23A42",784.6140015,"2016-09-19T18:05:59.996Z",82.5830908657358
6.11563855,5,80.15898333,174,4810.32674802,12.47,"9/19/2016 6:06:01 PM",255.00528198,"23A42",784.67305661,"2016-09-19T18:06:01.007Z",80.6605172900748
6.11563855,5,78.85068155,174,4731.81216563,12.45,"9/19/2016 6:06:02 PM",254.92528198,"23A42",784.72883089,"2016-09-19T18:06:02.000Z",79.3620986783346
6.11563855,5,84.69459095,174,5082.51063366,12.45,"9/19/2016 6:06:03 PM",254.85528198,"23A42",784.76820097,"2016-09-19T18:06:03.001Z",85.2440241335121
6.24687215,5,76.25478055,174,4576.03899993,12.46,"9/19/2016 6:06:04 PM",254.97528198,"23A42",784.80757105,"2016-09-19T18:06:04.005Z",76.7407000103203
6.31248895,5,80.88186659,174,4878.37652516,13.44,"9/19/2016 6:06:05 PM",255.36528198,"23A42",784.73539257,"2016-09-19T18:06:05.008Z",80.8950712677873
6.27968055,5,80.29015836,174,4842.69290708,13.44,"9/19/2016 6:06:05 PM",254.89528198,"23A42",784.77148181,"2016-09-19T18:06:05.999Z",80.3033521143381
6.34529735,5,71.76484341,174,4328.48767643,13.44,"9/19/2016 6:06:07 PM",255.01528198,"23A42",784.74195425,"2016-09-19T18:06:07.002Z",71.7766079064714
6.47653094,5,79.21297544,174,4777.72132015,13.44,"9/19/2016 6:06:08 PM",255.07528198,"23A42",784.74851593,"2016-09-19T18:06:08.004Z",79.2259688644031
6.44372254,5,79.5275985,174,4772.44107562,12.48,"9/19/2016 6:06:09 PM",254.78528198,"23A42",784.79444769,"2016-09-19T18:06:09.005Z",80.0161001797438
6.41091414,5,76.54935085,174,4617.06668606,13.44,"9/19/2016 6:06:10 PM",254.92528198,"23A42",784.75835845,"2016-09-19T18:06:10.007Z",76.561933399493
6.47653094,5,82.45145916,174,4973.05224085,13.44,"9/19/2016 6:06:11 PM",255.12528198,"23A42",784.71242669,"2016-09-19T18:06:11.007Z",82.465019534095
6.41091414,5,84.83625752,174,5116.89063702,13.44,"9/19/2016 6:06:11 PM",254.83528198,"23A42",784.63368654,"2016-09-19T18:06:11.997Z",84.8502018276726
6.50933934,5,78.82496831,174,4754.31521845,13.44,"9/19/2016 6:06:13 PM",254.81528198,"23A42",784.65337158,"2016-09-19T18:06:13.002Z",78.8378400975157
6.50933934,5,86.58974082,174,5222.65259349,13.44,"9/19/2016 6:06:14 PM",254.89528198,"23A42",784.5155763,"2016-09-19T18:06:14.004Z",86.6039863012441
6.47653094,5,72.81954273,174,4392.09920919,13.44,"9/19/2016 6:06:15 PM",254.62528198,"23A42",784.54510386,"2016-09-19T18:06:15.005Z",72.8314382274878
6.44372254,5,80.33461537,174,4845.37080518,13.44,"9/19/2016 6:06:16 PM",254.66528198,"23A42",784.50573378,"2016-09-19T18:06:16.008Z",80.3477580261266
6.44372254,5,68.70648789,174,4144.02446145,13.44,"9/19/2016 6:06:17 PM",254.90528198,"23A42",784.49589126,"2016-09-19T18:06:17.001Z",68.717769613623
5.39385378,5,74.96334918,174,4498.53302005,12.93,"9/19/2016 6:06:43 PM",75.77687405,"23A42",784.5647889,"2016-09-19T18:06:43.007Z",75.0358754896079
5.59070417,5,82.9147039,174,4975.69945475,12.94,"9/19/2016 6:06:44 PM",75.14687405,"23A42",784.37450018,"2016-09-19T18:06:44.000Z",82.9855161935891
5.52508737,5,79.74799267,174,4785.65925375,12.93,"9/19/2016 6:06:45 PM",73.95687405,"23A42",784.34169179,"2016-09-19T18:06:45.002Z",79.8251630697342
5.52508737,5,77.2377149,174,4635.02106901,12.87,"9/19/2016 6:06:46 PM",72.92687405,"23A42",784.35481515,"2016-09-19T18:06:46.004Z",77.3657827093566
5.98440496,5,87.17582994,174,5231.40998052,12.8,"9/19/2016 6:06:46 PM",74.38687405,"23A42",784.31872591,"2016-09-19T18:06:46.996Z",87.3906035060046
6.01721336,5,80.31768,174,4819.85155421,12.79,"9/19/2016 6:06:47 PM",74.84687405,"23A42",784.21701987,"2016-09-19T18:06:47.998Z",80.5247613108533
6.01721336,5,77.88790436,174,4674.03726125,12.83,"9/19/2016 6:06:49 PM",75.22687405,"23A42",784.32200675,"2016-09-19T18:06:49.000Z",78.0528406251269
6.14844695,5,86.73109229,174,5204.71842149,12.86,"9/19/2016 6:06:50 PM",75.06687405,"23A42",784.37450018,"2016-09-19T18:06:50.002Z",86.8848971740687
5.95159656,5,91.48805614,174,5490.18249152,12.88,"9/19/2016 6:06:51 PM",74.93687405,"23A42",784.41387026,"2016-09-19T18:06:51.005Z",91.6292526170924
5.95159656,5,93.23057425,174,5594.75444086,12.93,"9/19/2016 6:06:51 PM",75.14687405,"23A42",784.42043194,"2016-09-19T18:06:51.999Z",93.3209327903602
6.05002175,5,100.40205497,174,6025.11020841,12.98,"9/19/2016 6:06:53 PM",74.74687405,"23A42",784.4007469,"2016-09-19T18:06:53.001Z",100.441588186942
5.85317136,5,101.10446626,174,6067.26118888,12.7,"9/19/2016 6:06:58 PM",75.06687405,"23A42",784.50245294,"2016-09-19T18:06:58.001Z",101.469712986441
5.85317136,5,84.25967558,174,5056.41067072,12.68,"9/19/2016 6:06:59 PM",74.66687405,"23A42",784.48604874,"2016-09-19T18:06:59.003Z",84.5834827140365
5.95159656,5,92.62397184,174,5558.35088332,12.7,"9/19/2016 6:07:00 PM",74.39687405,"23A42",784.5483847,"2016-09-19T18:07:00.005Z",92.958626841731
5.88597976,5,88.79832003,174,5328.77157431,12.7,"9/19/2016 6:07:00 PM",74.42687405,"23A42",784.45980202,"2016-09-19T18:07:00.997Z",89.1191108117362
5.91878816,5,81.51759405,174,4891.85409497,12.7,"9/19/2016 6:07:01 PM",74.55687405,"23A42",784.4827679,"2016-09-19T18:07:01.999Z",81.8120426227741
5.98440496,5,85.79807612,174,5148.72562974,12.67,"9/19/2016 6:07:03 PM",74.45687405,"23A42",784.4171511,"2016-09-19T18:07:03.002Z",86.1375879780066
5.91878816,5,84.62438177,174,5078.2935443,12.63,"9/19/2016 6:07:04 PM",74.33687405,"23A42",784.41058942,"2016-09-19T18:07:04.005Z",84.9981814110136
5.98440496,5,81.68432215,174,4901.862278,12.61,"9/19/2016 6:07:04 PM",74.71687405,"23A42",784.27279415,"2016-09-19T18:07:04.996Z",82.063935723069
6.05002175,5,79.43069038,174,4766.6197155,12.62,"9/19/2016 6:07:05 PM",75.17687405,"23A42",784.22686239,"2016-09-19T18:07:05.998Z",79.7906572299598
6.11563855,5,74.12147832,174,4448.01622944,12.64,"9/19/2016 6:07:06 PM",75.60687405,"23A42",784.18093063,"2016-09-19T18:07:06.998Z",74.4403635639614
6.37810574,5,74.40604879,174,4465.09668411,12.66,"9/19/2016 6:07:08 PM",75.15687405,"23A42",784.19405399,"2016-09-19T18:07:08.000Z",74.7091081207217
6.31248895,5,75.22516371,174,4514.25046584,12.71,"9/19/2016 6:07:09 PM",74.94687405,"23A42",784.05297787,"2016-09-19T18:07:09.002Z",75.4882994565467
6.24687215,5,71.1478291,174,4269.57022014,12.73,"9/19/2016 6:07:10 PM",74.70687405,"23A42",784.06938207,"2016-09-19T18:07:10.004Z",71.3803435079728
6.21406375,5,76.87258709,174,4613.10727921,12.82,"9/19/2016 6:07:10 PM",74.64687405,"23A42",783.87581252,"2016-09-19T18:07:10.997Z",77.044193984967
6.21406375,5,70.65129591,174,4239.77440533,12.83,"9/19/2016 6:07:12 PM",75.19687405,"23A42",783.77082564,"2016-09-19T18:07:12.001Z",70.8009836997349
6.31248895,5,74.25452445,174,4456.00408093,12.86,"9/19/2016 6:07:12 PM",75.25687405,"23A42",783.66583877,"2016-09-19T18:07:12.992Z",74.386244370161
6.31248895,5,77.36241944,174,4642.50576148,12.85,"9/19/2016 6:07:13 PM",75.52687405,"23A42",783.52804349,"2016-09-19T18:07:13.995Z",77.5085013626402
6.27968055,5,71.7225526,174,4304.05462627,12.92,"9/19/2016 6:07:14 PM",75.02687405,"23A42",783.50179677,"2016-09-19T18:07:14.999Z",71.8002062941746
6.21406375,5,70.62760243,174,4240.78346415,13.05,"9/19/2016 6:07:16 PM",75.10687405,"23A42",783.44930333,"2016-09-19T18:07:16.002Z",70.6391038712342
6.14844695,5,66.94518106,174,4020.14171651,13.06,"9/19/2016 6:07:16 PM",74.88687405,"23A42",783.34103562,"2016-09-19T18:07:16.995Z",66.9561534163562
6.11563855,5,76.67939064,174,4601.52058592,13,"9/19/2016 6:07:17 PM",74.49687405,"23A42",783.17043194,"2016-09-19T18:07:17.996Z",76.6920097653333
6.11563855,5,70.22192988,174,4214.00449001,12.95,"9/19/2016 6:07:18 PM",74.31687405,"23A42",782.98998575,"2016-09-19T18:07:18.998Z",70.2737721945154
5.95159656,5,69.64568528,174,4179.42842634,12.87,"9/19/2016 6:07:20 PM",74.63687405,"23A42",782.83906711,"2016-09-19T18:07:20.000Z",69.7612258212652
5.82036296,5,79.92132873,174,4796.06117073,12.82,"9/19/2016 6:07:21 PM",75.22687405,"23A42",782.71767604,"2016-09-19T18:07:21.002Z",80.0997342651804
5.85317136,5,78.65203863,174,4719.89694323,12.83,"9/19/2016 6:07:22 PM",75.01687405,"23A42",782.70455268,"2016-09-19T18:07:22.004Z",78.8186621726742
5.75474616,5,79.2549929,174,4756.08043472,12.83,"9/19/2016 6:07:22 PM",75.10687405,"23A42",782.5995658,"2016-09-19T18:07:22.995Z",79.4228987537438
5.85317136,5,80.01796522,174,4801.86282492,12.82,"9/19/2016 6:07:23 PM",75.35687405,"23A42",782.44864717,"2016-09-19T18:07:23.996Z",80.1966285587214
5.82036296,5,77.35264645,174,4641.9157154,12.84,"9/19/2016 6:07:24 PM",75.16687405,"23A42",782.32725609,"2016-09-19T18:07:24.998Z",77.5075428648015
5.82036296,5,85.14251486,174,5109.38953097,12.87,"9/19/2016 6:07:25 PM",74.82687405,"23A42",782.27804349,"2016-09-19T18:07:25.999Z",85.2837375159801
5.78755456,5,85.99366661,174,5160.46842013,12.83,"9/19/2016 6:07:27 PM",74.95687405,"23A42",782.1468099,"2016-09-19T18:07:27.001Z",86.1758682342399
5.85317136,5,80.01707217,174,4801.81468454,12.82,"9/19/2016 6:07:28 PM",74.74687405,"23A42",782.10415898,"2016-09-19T18:07:28.005Z",80.1958245590416
5.78755456,5,88.94299891,174,5337.45057954,12.74,"9/19/2016 6:07:28 PM",75.30687405,"23A42",782.01229546,"2016-09-19T18:07:28.997Z",89.223359687866
5.68912937,5,87.57497127,174,5255.36026482,12.6,"9/19/2016 6:07:29 PM",75.27687405,"23A42",782.00245294,"2016-09-19T18:07:29.998Z",87.9920473458368
5.75474616,5,84.62987546,174,5078.62174407,12.62,"9/19/2016 6:07:31 PM",75.38687405,"23A42",782.02869966,"2016-09-19T18:07:31.001Z",85.0134038308116
5.62351257,5,89.9248043,174,5396.37098557,12.65,"9/19/2016 6:07:32 PM",75.32687405,"23A42",781.96308286,"2016-09-19T18:07:32.003Z",90.3013420669616
5.68912937,5,82.60546177,174,4957.13976162,12.65,"9/19/2016 6:07:33 PM",75.01687405,"23A42",781.93027446,"2016-09-19T18:07:33.005Z",82.951371298373
5.78755456,5,87.46810697,174,5248.9460631,12.71,"9/19/2016 6:07:34 PM",74.87687405,"23A42",781.8679385,"2016-09-19T18:07:34.008Z",87.7740424996167
5.72193777,5,86.23375119,174,5174.87142022,12.73,"9/19/2016 6:07:34 PM",75.04687405,"23A42",781.83513011,"2016-09-19T18:07:34.999Z",86.5155227667815
5.82036296,5,79.82643073,174,4790.36961696,12.74,"9/19/2016 6:07:36 PM",75.14687405,"23A42",781.8679385,"2016-09-19T18:07:36.000Z",80.0780944015191
5.95159656,5,89.89718863,174,5394.71320674,12.72,"9/19/2016 6:07:37 PM",75.02687405,"23A42",781.78919835,"2016-09-19T18:07:37.001Z",90.2012583686336
5.88597976,5,88.90548125,174,5335.20540825,12.72,"9/19/2016 6:07:38 PM",75.26687405,"23A42",781.82856843,"2016-09-19T18:07:38.003Z",89.2062697379425
5.78755456,5,82.39886211,174,4944.73834666,12.74,"9/19/2016 6:07:38 PM",75.81687405,"23A42",781.82200675,"2016-09-19T18:07:38.998Z",82.6585954271172
5.78755456,5,95.57895895,174,5735.67513611,12.71,"9/19/2016 6:07:40 PM",75.13687405,"23A42",781.79576003,"2016-09-19T18:07:40.008Z",95.9132342205061
5.82036296,5,84.5921364,174,5076.36121486,12.7,"9/19/2016 6:07:40 PM",74.85687405,"23A42",781.80560255,"2016-09-19T18:07:40.999Z",84.8977651450724
5.85317136,5,86.3964569,174,5184.63252612,12.68,"9/19/2016 6:07:42 PM",74.96687405,"23A42",781.75310911,"2016-09-19T18:07:42.000Z",86.7283739809959
5.78755456,5,90.87836181,174,5453.59265694,12.67,"9/19/2016 6:07:42 PM",75.41687405,"23A42",781.79576003,"2016-09-19T18:07:42.992Z",91.2379783008755
5.82036296,5,85.32542552,174,5120.35994082,12.69,"9/19/2016 6:07:44 PM",75.13687405,"23A42",781.80560255,"2016-09-19T18:07:44.003Z",85.6434150254778
5.85317136,5,88.03684885,174,5283.07486657,12.64,"9/19/2016 6:07:45 PM",75.58687405,"23A42",781.81544507,"2016-09-19T18:07:45.005Z",88.4155977669646
5.78755456,5,85.25607011,174,5116.19997753,12.61,"9/19/2016 6:07:46 PM",75.56687405,"23A42",781.79904087,"2016-09-19T18:07:46.007Z",85.6522444514074
